id,J2,J1,Total_Freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id,Case_Opps,ColorValue
1944,97,91,100,JHarlan2,Eisenhower,R,R,AFortas,LBJ,D,D,1965,1,1,91_97,154,0
1945,97,91,84,JHarlan2,Eisenhower,R,R,AFortas,LBJ,D,D,1966,1,1,91_97,169,0
1946,97,91,142,JHarlan2,Eisenhower,R,R,AFortas,LBJ,D,D,1967,1,1,91_97,228,0
1947,97,91,67,JHarlan2,Eisenhower,R,R,AFortas,LBJ,D,D,1968,1,1,91_97,100,0
1948,98,91,81,JHarlan2,Eisenhower,R,R,TMarshall,LBJ,D,D,1967,1,1,91_98,139,0
1949,98,91,110,JHarlan2,Eisenhower,R,R,TMarshall,LBJ,D,D,1968,1,1,91_98,160,0
1950,98,91,118,JHarlan2,Eisenhower,R,R,TMarshall,LBJ,D,D,1969,1,1,91_98,150,0
1951,98,91,119,JHarlan2,Eisenhower,R,R,TMarshall,LBJ,D,D,1970,1,1,91_98,174,0
1952,99,91,142,JHarlan2,Eisenhower,R,R,WEBurger,Nixon,R,R,1969,1,1,91_99,171,-1
1953,99,91,140,JHarlan2,Eisenhower,R,R,WEBurger,Nixon,R,R,1970,1,1,91_99,176,-1
1954,100,92,8,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1969,1,1,92_100,9,-1
1955,100,92,107,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1970,1,1,92_100,178,-1
1956,100,92,145,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1971,2,2,92_100,224,-1
1957,100,92,140,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1972,2,1,92_100,226,-1
1958,100,92,136,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1973,2,1,92_100,230,-1
1959,100,92,148,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1974,1,1,92_100,199,-1
1960,100,92,141,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1975,1,1,92_100,219,-1
1961,100,92,152,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1976,1,1,92_100,229,-1
1962,100,92,93,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1977,1,1,92_100,145,-1
1963,100,92,131,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1978,1,1,92_100,191,-1
1964,100,92,142,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1979,1,1,92_100,207,-1
1965,100,92,136,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1980,1,1,92_100,193,-1
1966,100,92,161,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1981,1,1,92_100,211,-1
1967,100,92,168,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1982,1,1,92_100,202,-1
1968,100,92,153,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1983,1,1,92_100,214,-1
1969,100,92,144,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1984,1,1,92_100,195,-1
1970,100,92,174,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1985,2,2,92_100,214,-1
1971,100,92,189,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1986,2,2,92_100,238,-1
1972,100,92,175,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1987,1,1,92_100,199,-1
1973,100,92,153,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1988,2,2,92_100,185,-1
1974,100,92,149,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1989,2,2,92_100,182,-1
1975,101,92,65,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1971,2,1,92_101,118,-1
1976,101,92,133,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1972,2,1,92_101,218,-1
1977,101,92,128,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1973,2,1,92_101,220,-1
1978,101,92,123,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1974,1,1,92_101,192,-1
1979,101,92,135,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1975,1,1,92_101,215,-1
1980,101,92,155,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1976,1,1,92_101,228,-1
1981,101,92,115,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1977,1,1,92_101,164,-1
1982,101,92,94,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1978,1,1,92_101,161,-1
1983,101,92,124,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1979,1,1,92_101,205,-1
1984,101,92,115,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1980,1,1,92_101,187,-1
1985,101,92,124,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1981,1,1,92_101,209,-1
1986,101,92,135,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1982,1,1,92_101,198,-1
1987,101,92,127,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1983,1,1,92_101,216,-1
1988,101,92,90,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1984,1,1,92_101,129,-1
1989,101,92,121,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1985,2,1,92_101,211,-1
1990,101,92,128,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1986,2,1,92_101,241,-1
1991,102,92,69,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1971,2,1,92_102,124,-1
1992,102,92,107,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1972,2,1,92_102,228,-1
1993,102,92,111,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1973,2,1,92_102,230,-1
1994,102,92,122,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1974,1,1,92_102,200,-1
1995,102,92,110,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1975,1,1,92_102,222,-1
1996,102,92,100,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1976,1,1,92_102,205,-1
1997,102,92,84,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1977,1,1,92_102,168,-1
1998,102,92,89,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1978,1,1,92_102,190,-1
1999,102,92,79,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1979,1,1,92_102,208,-1
2000,102,92,99,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1980,1,1,92_102,191,-1
2001,102,92,105,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1981,1,1,92_102,213,-1
2002,102,92,121,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1982,1,1,92_102,202,-1
2003,102,92,112,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1983,1,1,92_102,217,-1
2004,102,92,101,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1984,1,1,92_102,195,-1
2005,102,92,103,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1985,2,1,92_102,214,-1
2006,102,92,102,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1986,2,1,92_102,242,-1
2007,102,92,125,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1987,1,1,92_102,198,-1
2008,102,92,93,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1988,2,1,92_102,183,-1
2009,102,92,87,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1989,2,1,92_102,182,-1
2010,103,92,77,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1975,1,1,92_103,114,-1
2011,103,92,172,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1976,1,1,92_103,224,-1
2012,103,92,119,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1977,1,1,92_103,164,-1
2013,103,92,135,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1978,1,1,92_103,186,-1
2014,103,92,151,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1979,1,1,92_103,206,-1
2015,103,92,136,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1980,1,1,92_103,195,-1
2016,103,92,149,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1981,1,1,92_103,210,-1
2017,103,92,165,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1982,1,1,92_103,201,-1
2018,103,92,174,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1983,1,1,92_103,218,-1
2019,103,92,145,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1984,1,1,92_103,195,-1
2020,103,92,148,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1985,2,2,92_103,213,-1
2021,103,92,169,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1986,2,2,92_103,240,-1
2022,103,92,163,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1987,1,1,92_103,199,-1
2023,103,92,139,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1988,2,2,92_103,183,-1
2024,103,92,144,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1989,2,2,92_103,182,-1
2025,104,92,123,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1981,1,1,92_104,207,-1
2026,104,92,127,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1982,1,1,92_104,200,-1
2027,104,92,122,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1983,1,1,92_104,217,-1
2028,104,92,117,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1984,1,1,92_104,196,-1
2029,104,92,120,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1985,2,1,92_104,213,-1
2030,104,92,123,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1986,2,1,92_104,240,-1
2031,104,92,116,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1987,1,1,92_104,198,-1
2032,104,92,98,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1988,2,1,92_104,175,-1
2033,104,92,90,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,1989,2,1,92_104,180,-1
2034,105,92,113,WJBrennan,Eisenhower,R,D,AScalia,Reagan,R,R,1986,2,1,92_105,236,-1
2035,105,92,123,WJBrennan,Eisenhower,R,D,AScalia,Reagan,R,R,1987,1,1,92_105,197,-1
2036,105,92,100,WJBrennan,Eisenhower,R,D,AScalia,Reagan,R,R,1988,2,1,92_105,183,-1
2037,105,92,91,WJBrennan,Eisenhower,R,D,AScalia,Reagan,R,R,1989,2,1,92_105,182,-1
2038,106,92,60,WJBrennan,Eisenhower,R,D,AMKennedy,Reagan,R,R,1987,1,1,92_106,87,-1
2039,106,92,101,WJBrennan,Eisenhower,R,D,AMKennedy,Reagan,R,R,1988,2,1,92_106,184,-1
2040,106,92,97,WJBrennan,Eisenhower,R,D,AMKennedy,Reagan,R,R,1989,2,1,92_106,181,-1
2041,93,92,36,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1956,2,1,92_93,50,-1
2042,93,92,119,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1957,2,1,92_93,189,-1
2043,93,92,109,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1958,1,2,92_93,169,-1
2044,93,92,100,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1959,2,1,92_93,170,-1
2045,93,92,109,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1960,2,1,92_93,175,-1
2046,93,92,48,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,1961,1,1,92_93,62,-1
2047,94,92,106,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1958,1,2,92_94,147,-1
2048,94,92,119,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1959,2,1,92_94,164,-1
2049,94,92,126,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1960,2,1,92_94,170,-1
2050,94,92,128,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1961,1,1,92_94,152,-1
2051,94,92,150,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1962,1,1,92_94,217,-1
2052,94,92,170,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1963,1,1,92_94,213,-1
2053,94,92,134,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1964,1,1,92_94,160,-1
2054,94,92,139,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1965,1,1,92_94,176,-1
2055,94,92,104,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1966,1,1,92_94,172,-1
2056,94,92,190,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1967,1,1,92_94,231,-1
2057,94,92,126,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1968,1,1,92_94,183,-1
2058,94,92,132,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1969,1,1,92_94,175,-1
2059,94,92,114,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1970,1,1,92_94,179,-1
2060,94,92,177,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1971,2,2,92_94,223,-1
2061,94,92,153,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1972,2,2,92_94,227,-1
2062,94,92,143,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1973,2,1,92_94,227,-1
2063,94,92,138,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1974,1,1,92_94,200,-1
2064,94,92,141,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1975,1,1,92_94,219,-1
2065,94,92,155,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1976,1,1,92_94,228,-1
2066,94,92,120,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1977,1,1,92_94,166,-1
2067,94,92,114,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1978,1,1,92_94,188,-1
2068,94,92,128,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1979,1,1,92_94,204,-1
2069,94,92,115,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1980,1,1,92_94,187,-1
2070,95,92,20,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1961,1,1,92_95,24,0
2071,95,92,178,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1962,1,1,92_95,207,0
2072,95,92,171,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1963,1,1,92_95,212,0
2073,95,92,147,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1964,1,1,92_95,162,0
2074,95,92,144,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1965,1,1,92_95,170,0
2075,95,92,128,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1966,1,1,92_95,165,0
2076,95,92,173,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1967,1,1,92_95,232,0
2077,95,92,150,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1968,1,1,92_95,182,0
2078,95,92,144,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1969,1,1,92_95,175,0
2079,95,92,123,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1970,1,1,92_95,177,0
2080,95,92,170,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1971,2,2,92_95,226,0
2081,95,92,136,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1972,2,1,92_95,227,0
2082,95,92,165,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1973,2,1,92_95,232,0
2083,95,92,156,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1974,1,1,92_95,200,0
2084,95,92,154,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1975,1,1,92_95,222,0
2085,95,92,159,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1976,1,1,92_95,229,0
2086,95,92,118,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1977,1,1,92_95,168,0
2087,95,92,142,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1978,1,1,92_95,190,0
2088,95,92,141,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1979,1,1,92_95,206,0
2089,95,92,139,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1980,1,1,92_95,197,0
2090,95,92,150,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1981,1,1,92_95,211,0
2091,95,92,138,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1982,1,1,92_95,202,0
2092,95,92,136,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1983,1,1,92_95,215,0
2093,95,92,116,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1984,1,1,92_95,196,0
2094,95,92,118,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1985,2,1,92_95,215,0
2095,95,92,116,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1986,2,1,92_95,240,0
2096,95,92,138,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1987,1,1,92_95,200,0
2097,95,92,108,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1988,2,1,92_95,185,0
2098,95,92,108,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1989,2,1,92_95,181,0
2099,96,92,183,WJBrennan,Eisenhower,R,D,AJGoldberg,Kennedy,D,D,1962,1,1,92_96,206,0
2100,96,92,193,WJBrennan,Eisenhower,R,D,AJGoldberg,Kennedy,D,D,1963,1,1,92_96,208,0
2101,96,92,138,WJBrennan,Eisenhower,R,D,AJGoldberg,Kennedy,D,D,1964,1,1,92_96,160,0
2102,97,92,135,WJBrennan,Eisenhower,R,D,AFortas,LBJ,D,D,1965,1,1,92_97,154,0
2103,97,92,141,WJBrennan,Eisenhower,R,D,AFortas,LBJ,D,D,1966,1,1,92_97,166,0
2104,97,92,208,WJBrennan,Eisenhower,R,D,AFortas,LBJ,D,D,1967,1,1,92_97,228,0
2105,97,92,90,WJBrennan,Eisenhower,R,D,AFortas,LBJ,D,D,1968,1,1,92_97,102,0
2106,98,92,133,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1967,1,1,92_98,139,0
2107,98,92,155,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1968,1,1,92_98,163,0
2108,98,92,140,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1969,1,1,92_98,153,0
2109,98,92,147,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1970,1,1,92_98,174,0
2110,98,92,196,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1971,2,2,92_98,226,0
2111,98,92,193,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1972,2,2,92_98,221,0
2112,98,92,216,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1973,2,2,92_98,229,0
2113,98,92,176,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1974,1,1,92_98,197,0
2114,98,92,205,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1975,1,1,92_98,218,0
2115,98,92,215,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1976,1,1,92_98,226,0
2116,98,92,153,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1977,1,1,92_98,166,0
2117,98,92,173,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1978,1,1,92_98,189,0
2118,98,92,178,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1979,1,1,92_98,193,0
2119,98,92,169,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1980,1,1,92_98,193,0
2120,98,92,195,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1981,1,1,92_98,209,0
2121,98,92,173,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1982,1,1,92_98,199,0
2122,98,92,194,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1983,1,1,92_98,205,0
2123,98,92,178,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1984,1,1,92_98,191,0
2124,98,92,191,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1985,2,2,92_98,214,0
2125,98,92,228,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1986,2,2,92_98,242,0
2126,98,92,190,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1987,1,1,92_98,200,0
2127,98,92,174,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1988,2,2,92_98,182,0
2128,98,92,176,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1989,2,2,92_98,182,0
2129,99,92,111,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1969,1,1,92_99,174,-1
2130,99,92,101,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1970,1,1,92_99,178,-1
2131,99,92,128,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1971,2,2,92_99,226,-1
2132,99,92,131,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1972,2,1,92_99,229,-1
2133,99,92,125,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1973,2,1,92_99,233,-1
2134,99,92,132,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1974,1,1,92_99,199,-1
2135,99,92,130,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1975,1,1,92_99,222,-1
2136,99,92,120,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1976,1,1,92_99,228,-1
2137,99,92,94,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1977,1,1,92_99,168,-1
2138,99,92,106,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1978,1,1,92_99,191,-1
2139,99,92,116,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1979,1,1,92_99,206,-1
2140,99,92,117,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1980,1,1,92_99,196,-1
2141,99,92,116,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1981,1,1,92_99,211,-1
2142,99,92,134,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1982,1,1,92_99,202,-1
2143,99,92,125,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1983,1,1,92_99,217,-1
2144,99,92,112,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1984,1,1,92_99,197,-1
2145,99,92,110,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1985,2,1,92_99,216,-1
2146,94,93,130,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,1958,2,2,93_94,147,-1
2147,94,93,133,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,1959,1,1,93_94,164,-1
2148,94,93,133,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,1960,1,1,93_94,170,-1
2149,94,93,55,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,1961,1,1,93_94,61,-1
2150,95,93,0,CEWhittaker,Eisenhower,R,R,BRWhite,Kennedy,D,D,1961,1,1,93_95,0,0
2151,100,94,8,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1969,1,1,94_100,9,-1
2152,100,94,141,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1970,1,1,94_100,178,-1
2153,100,94,170,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1971,2,2,94_100,225,-1
2154,100,94,155,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1972,2,1,94_100,226,-1
2155,100,94,180,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1973,1,1,94_100,224,-1
2156,100,94,156,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1974,1,1,94_100,200,-1
2157,100,94,176,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1975,1,1,94_100,216,-1
2158,100,94,176,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1976,1,1,94_100,227,-1
2159,100,94,128,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1977,1,1,94_100,169,-1
2160,100,94,136,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1978,1,1,94_100,190,-1
2161,100,94,133,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1979,1,1,94_100,205,-1
2162,100,94,128,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1980,1,1,94_100,184,-1
2163,101,94,89,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1971,2,1,94_101,122,-1
2164,101,94,169,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1972,2,1,94_101,217,-1
2165,101,94,182,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1973,1,1,94_101,215,-1
2166,101,94,165,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1974,1,1,94_101,193,-1
2167,101,94,183,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1975,1,1,94_101,215,-1
2168,101,94,193,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1976,1,1,94_101,227,-1
2169,101,94,148,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1977,1,1,94_101,190,-1
2170,101,94,131,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1978,1,1,94_101,160,-1
2171,101,94,167,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1979,1,1,94_101,203,-1
2172,101,94,145,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1980,1,1,94_101,179,-1
2173,102,94,86,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1971,2,1,94_102,122,-1
2174,102,94,146,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1972,2,1,94_102,227,-1
2175,102,94,174,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1973,1,1,94_102,224,-1
2176,102,94,149,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1974,1,1,94_102,201,-1
2177,102,94,171,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1975,1,1,94_102,219,-1
2178,102,94,160,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1976,1,1,94_102,203,-1
2179,102,94,133,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1977,1,1,94_102,194,-1
2180,102,94,148,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1978,1,1,94_102,189,-1
2181,102,94,149,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1979,1,1,94_102,206,-1
2182,102,94,146,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1980,1,1,94_102,183,-1
