id,J2,J1,freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id
1964,106,104,94,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1999,1,1,104_106
1965,107,104,71,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1999,1,2,104_107
1966,107,106,69,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1999,1,2,106_107
1967,107,102,69,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1999,1,2,102_107
1968,107,103,88,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1999,2,2,103_107
1969,107,105,58,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1999,1,2,105_107
1970,108,102,85,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,1999,1,1,102_108
1971,108,106,86,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,1999,1,1,106_108
1972,108,105,96,AScalia,Reagan,R,R,CThomas,Bush,R,R,1999,1,1,105_108
1973,108,104,83,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1999,1,1,104_108
1974,108,107,66,DHSouter,Bush,R,R,CThomas,Bush,R,R,1999,2,1,107_108
1975,108,103,57,JPStevens,Ford,R,R,CThomas,Bush,R,R,1999,2,1,103_108
1976,109,103,90,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1999,2,2,103_109
1977,109,102,67,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,1999,1,2,102_109
1978,109,105,55,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1999,1,2,105_109
1979,109,108,63,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,1999,1,2,108_109
1980,109,106,67,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,1999,1,2,106_109
1981,109,104,69,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1999,1,2,104_109
1982,109,107,97,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,1999,2,2,107_109
1983,110,105,71,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1999,1,2,105_110
1984,110,106,78,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,1999,1,2,106_110
1985,110,103,80,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1999,2,2,103_110
1986,110,104,82,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1999,1,2,104_110
1987,110,107,88,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,1999,2,2,107_110
1988,110,102,82,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,1999,1,2,102_110
1989,110,108,66,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,1999,1,2,108_110
1990,110,109,86,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1999,2,2,109_110
1991,103,102,59,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,2000,2,1,102_103
1992,104,102,87,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,2000,2,2,102_104
1993,104,103,63,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2000,1,2,103_104
1994,105,103,53,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2000,1,2,103_105
1995,105,104,85,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2000,2,2,104_105
1996,105,102,99,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,2000,2,2,102_105
1997,106,105,88,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2000,2,2,105_106
1998,106,102,99,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,2000,2,2,102_106
1999,106,103,70,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2000,1,2,103_106
2000,106,104,86,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2000,2,2,104_106
2001,107,104,72,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2000,2,1,104_107
2002,107,106,78,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2000,2,1,106_107
2003,107,102,67,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,2000,2,1,102_107
2004,107,103,92,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2000,1,1,103_107
2005,107,105,60,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2000,2,1,105_107
2006,108,102,100,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,2000,2,2,102_108
2007,108,106,89,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2000,2,2,106_108
2008,108,105,109,AScalia,Reagan,R,R,CThomas,Bush,R,R,2000,2,2,105_108
2009,108,104,86,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2000,2,2,104_108
2010,108,107,61,DHSouter,Bush,R,R,CThomas,Bush,R,R,2000,1,2,107_108
2011,108,103,54,JPStevens,Ford,R,R,CThomas,Bush,R,R,2000,1,2,103_108
2012,109,103,91,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2000,1,1,103_109
2013,109,102,62,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,2000,2,1,102_109
2014,109,105,55,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2000,2,1,105_109
2015,109,108,56,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2000,2,1,108_109
2016,109,106,73,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2000,2,1,106_109
2017,109,104,73,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2000,2,1,104_109
2018,109,107,103,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2000,1,1,107_109
2019,110,105,56,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2000,2,1,105_110
2020,110,106,72,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2000,2,1,106_110
2021,110,103,90,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2000,1,1,103_110
2022,110,104,72,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2000,2,1,104_110
2023,110,107,98,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2000,1,1,107_110
2024,110,102,61,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,2000,2,1,102_110
2025,110,108,57,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2000,2,1,108_110
2026,110,109,101,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2000,1,1,109_110
2027,103,102,58,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,2001,2,1,102_103
2028,104,102,70,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,2001,2,2,102_104
2029,104,103,60,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2001,1,2,103_104
2030,105,103,48,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2001,1,2,103_105
2031,105,104,67,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2001,2,2,104_105
2032,105,102,78,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,2001,2,2,102_105
2033,106,105,79,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2001,2,2,105_106
2034,106,102,79,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,2001,2,2,102_106
2035,106,103,60,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2001,1,2,103_106
2036,106,104,73,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2001,2,2,104_106
2037,107,104,66,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2001,2,1,104_107
2038,107,106,66,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2001,2,1,106_107
2039,107,102,60,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,2001,2,1,102_107
2040,107,103,82,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2001,1,1,103_107
2041,107,105,53,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2001,2,1,105_107
2042,108,102,77,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,2001,2,2,102_108
2043,108,106,82,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2001,2,2,106_108
2044,108,105,84,AScalia,Reagan,R,R,CThomas,Bush,R,R,2001,2,2,105_108
2045,108,104,62,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2001,2,2,104_108
2046,108,107,66,DHSouter,Bush,R,R,CThomas,Bush,R,R,2001,1,2,107_108
2047,108,103,57,JPStevens,Ford,R,R,CThomas,Bush,R,R,2001,1,2,103_108
2048,109,103,87,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2001,1,1,103_109
2049,109,102,65,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,2001,2,1,102_109
2050,109,105,52,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2001,2,1,105_109
2051,109,108,63,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2001,2,1,108_109
2052,109,106,67,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2001,2,1,106_109
2053,109,104,64,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2001,2,1,104_109
2054,109,107,90,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2001,1,1,107_109
2055,110,105,54,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2001,2,1,105_110
2056,110,106,68,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2001,2,1,106_110
2057,110,103,82,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2001,1,1,103_110
2058,110,104,67,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2001,2,1,104_110
2059,110,107,82,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2001,1,1,107_110
2060,110,102,66,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,2001,2,1,102_110
2061,110,108,57,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2001,2,1,108_110
2062,110,109,85,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2001,1,1,109_110
2063,103,102,68,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,2002,1,1,102_103
2064,104,102,85,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,2002,1,1,102_104
2065,104,103,72,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2002,1,1,103_104
2066,105,103,62,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2002,1,1,103_105
2067,105,104,75,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2002,1,1,104_105
2068,105,102,87,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,2002,1,1,102_105
2069,106,105,88,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2002,1,1,105_106
2070,106,102,98,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,2002,1,1,102_106
2071,106,103,69,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2002,1,1,103_106
2072,106,104,85,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2002,1,1,104_106
2073,107,104,83,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2002,1,1,104_107
2074,107,106,76,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2002,1,1,106_107
2075,107,102,79,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,2002,1,1,102_107
2076,107,103,96,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2002,1,1,103_107
2077,107,105,69,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2002,1,1,105_107
2078,108,102,81,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,2002,1,1,102_108
2079,108,106,85,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2002,1,1,106_108
2080,108,105,99,AScalia,Reagan,R,R,CThomas,Bush,R,R,2002,1,1,105_108
2081,108,104,73,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2002,1,1,104_108
2082,108,107,61,DHSouter,Bush,R,R,CThomas,Bush,R,R,2002,1,1,107_108
2083,108,103,57,JPStevens,Ford,R,R,CThomas,Bush,R,R,2002,1,1,103_108
2084,109,103,94,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2002,1,1,103_109
2085,109,102,77,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,2002,1,1,102_109
2086,109,105,71,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2002,1,1,105_109
2087,109,108,62,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2002,1,1,108_109
2088,109,106,74,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2002,1,1,106_109
2089,109,104,75,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2002,1,1,104_109
2090,109,107,101,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2002,1,1,107_109
2091,110,105,67,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2002,1,1,105_110
2092,110,106,77,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2002,1,1,106_110
2093,110,103,84,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2002,1,1,103_110
2094,110,104,82,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2002,1,1,104_110
2095,110,107,89,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2002,1,1,107_110
2096,110,102,78,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,2002,1,1,102_110
2097,110,108,58,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2002,1,1,108_110
2098,110,109,91,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2002,1,1,109_110
2099,103,102,59,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,2003,2,1,102_103
2100,104,102,77,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,2003,2,2,102_104
2101,104,103,72,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2003,1,2,103_104
2102,105,103,51,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2003,1,2,103_105
2103,105,104,68,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2003,2,2,104_105
2104,105,102,83,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,2003,2,2,102_105
2105,106,105,79,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2003,2,2,105_106
2106,106,102,90,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,2003,2,2,102_106
2107,106,103,64,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2003,1,2,103_106
2108,106,104,77,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2003,2,2,104_106
2109,107,104,70,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2003,2,1,104_107
2110,107,106,61,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2003,2,1,106_107
2111,107,102,57,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,2003,2,1,102_107
2112,107,103,87,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2003,1,1,103_107
2113,107,105,52,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2003,2,1,105_107
2114,108,102,85,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,2003,2,2,102_108
2115,108,106,83,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2003,2,2,106_108
2116,108,105,85,AScalia,Reagan,R,R,CThomas,Bush,R,R,2003,2,2,105_108
2117,108,104,67,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2003,2,2,104_108
2118,108,107,52,DHSouter,Bush,R,R,CThomas,Bush,R,R,2003,1,2,107_108
2119,108,103,53,JPStevens,Ford,R,R,CThomas,Bush,R,R,2003,1,2,103_108
2120,109,103,90,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2003,1,1,103_109
2121,109,102,61,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,2003,2,1,102_109
2122,109,105,53,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2003,2,1,105_109
2123,109,108,56,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2003,2,1,108_109
2124,109,106,64,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2003,2,1,106_109
2125,109,104,74,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2003,2,1,104_109
2126,109,107,88,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2003,1,1,107_109
2127,110,105,54,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2003,2,1,105_110
2128,110,106,64,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2003,2,1,106_110
2129,110,103,84,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2003,1,1,103_110
2130,110,104,77,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2003,2,1,104_110
2131,110,107,81,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2003,1,1,107_110
2132,110,102,62,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,2003,2,1,102_110
2133,110,108,54,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2003,2,1,108_110
2134,110,109,89,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2003,1,1,109_110
2135,103,102,42,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,2004,1,1,102_103
2136,104,102,67,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,2004,1,1,102_104
2137,104,103,64,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2004,1,1,103_104
2138,105,103,49,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2004,1,1,103_105
2139,105,104,61,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2004,1,1,104_105
2140,105,102,59,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,2004,1,1,102_105
2141,106,105,68,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2004,1,1,105_106
2142,106,102,64,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,2004,1,1,102_106
2143,106,103,59,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2004,1,1,103_106
2144,106,104,73,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2004,1,1,104_106
2145,107,104,64,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2004,1,1,104_107
2146,107,106,63,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2004,1,1,106_107
2147,107,102,45,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,2004,1,1,102_107
2148,107,103,80,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2004,1,1,103_107
2149,107,105,57,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2004,1,1,105_107
2150,108,102,67,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,2004,1,1,102_108
2151,108,106,65,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2004,1,1,106_108
2152,108,105,79,AScalia,Reagan,R,R,CThomas,Bush,R,R,2004,1,1,105_108
2153,108,104,66,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2004,1,1,104_108
2154,108,107,50,DHSouter,Bush,R,R,CThomas,Bush,R,R,2004,1,1,107_108
2155,108,103,48,JPStevens,Ford,R,R,CThomas,Bush,R,R,2004,1,1,103_108
2156,109,103,76,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2004,1,1,103_109
2157,109,102,47,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,2004,1,1,102_109
2158,109,105,57,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2004,1,1,105_109
2159,109,108,48,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2004,1,1,108_109
2160,109,106,65,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2004,1,1,106_109
2161,109,104,64,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2004,1,1,104_109
2162,109,107,80,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2004,1,1,107_109
2163,110,105,59,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2004,1,1,105_110
2164,110,106,73,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2004,1,1,106_110
2165,110,103,70,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2004,1,1,103_110
2166,110,104,74,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2004,1,1,104_110
2167,110,107,76,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2004,1,1,107_110
2168,110,102,53,WHRehnquist,Nixon,R,R,SGBreyer,Clinton,D,D,2004,1,1,102_110
2169,110,108,54,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2004,1,1,108_110
2170,110,109,80,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2004,1,1,109_110
2171,104,103,25,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2005,1,1,103_104
2172,105,103,63,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2005,1,1,103_105
2173,105,104,25,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,2005,1,1,104_105
2174,106,103,67,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2005,1,1,103_106
2175,106,105,78,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2005,1,1,105_106
2176,106,104,24,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,2005,1,1,104_106
2177,107,105,67,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2005,1,1,105_107
2178,107,104,27,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,2005,1,1,104_107
2179,107,103,83,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2005,1,1,103_107
2180,107,106,71,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2005,1,1,106_107
2181,108,106,76,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2005,1,1,106_108
2182,108,107,62,DHSouter,Bush,R,R,CThomas,Bush,R,R,2005,1,1,107_108
2183,108,104,23,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,2005,1,1,104_108
2184,108,103,60,JPStevens,Ford,R,R,CThomas,Bush,R,R,2005,1,1,103_108
2185,108,105,87,AScalia,Reagan,R,R,CThomas,Bush,R,R,2005,1,1,105_108
2186,109,107,80,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2005,1,1,107_109
2187,109,106,72,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2005,1,1,106_109
2188,109,103,82,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2005,1,1,103_109
2189,109,105,68,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2005,1,1,105_109
2190,109,104,25,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,2005,1,1,104_109
2191,109,108,63,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2005,1,1,108_109
2192,110,108,61,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2005,1,1,108_110
2193,110,106,68,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2005,1,1,106_110
2194,110,103,80,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2005,1,1,103_110
2195,110,104,26,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,2005,1,1,104_110
2196,110,109,81,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2005,1,1,109_110
2197,110,105,66,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2005,1,1,105_110
2198,110,107,85,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2005,1,1,107_110
2199,111,107,66,DHSouter,Bush,R,R,JGRoberts,WBush,R,R,2005,1,1,107_111
2200,111,103,62,JPStevens,Ford,R,R,JGRoberts,WBush,R,R,2005,1,1,103_111
2201,111,104,23,SDOConnor,Reagan,R,R,JGRoberts,WBush,R,R,2005,1,1,104_111
2202,111,105,82,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,2005,1,1,105_111
2203,111,109,68,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2005,1,1,109_111
2204,111,110,65,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2005,1,1,110_111
2205,111,106,75,AMKennedy,Reagan,R,R,JGRoberts,WBush,R,R,2005,1,1,106_111
2206,111,108,80,CThomas,Bush,R,R,JGRoberts,WBush,R,R,2005,1,1,108_111
2207,112,108,41,CThomas,Bush,R,R,SAAlito,WBush,R,R,2005,1,1,108_112
2208,112,104,0,SDOConnor,Reagan,R,R,SAAlito,WBush,R,R,2005,1,1,104_112
2209,112,109,30,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2005,1,1,109_112
2210,112,103,24,JPStevens,Ford,R,R,SAAlito,WBush,R,R,2005,1,1,103_112
2211,112,106,39,AMKennedy,Reagan,R,R,SAAlito,WBush,R,R,2005,1,1,106_112
2212,112,107,29,DHSouter,Bush,R,R,SAAlito,WBush,R,R,2005,1,1,107_112
2213,112,110,27,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2005,1,1,110_112
2214,112,105,39,AScalia,Reagan,R,R,SAAlito,WBush,R,R,2005,1,1,105_112
2215,112,111,40,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2005,1,1,111_112
2216,105,103,41,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2006,1,2,103_105
2217,106,103,51,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2006,1,2,103_106
2218,106,105,62,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,2006,2,2,105_106
2219,107,105,46,AScalia,Reagan,R,R,DHSouter,Bush,R,R,2006,2,1,105_107
2220,107,106,60,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,2006,2,1,106_107
2221,107,103,69,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2006,1,1,103_107
2222,108,107,43,DHSouter,Bush,R,R,CThomas,Bush,R,R,2006,1,2,107_108
2223,108,103,36,JPStevens,Ford,R,R,CThomas,Bush,R,R,2006,1,2,103_108
2224,108,105,78,AScalia,Reagan,R,R,CThomas,Bush,R,R,2006,2,2,105_108
2225,108,106,60,AMKennedy,Reagan,R,R,CThomas,Bush,R,R,2006,2,2,106_108
2226,109,106,56,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,2006,2,1,106_109
2227,109,108,41,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,2006,2,1,108_109
2228,109,103,77,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,2006,1,1,103_109
2229,109,105,44,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,2006,2,1,105_109
2230,109,107,76,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,2006,1,1,107_109
2231,110,103,69,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,2006,1,1,103_110
2232,110,108,38,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,2006,2,1,108_110
2233,110,107,75,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,2006,1,1,107_110
2234,110,106,61,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,2006,2,1,106_110
2235,110,109,74,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2006,1,1,109_110
2236,110,105,41,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,2006,2,1,105_110
2237,111,105,75,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,2006,2,2,105_111
2238,111,103,43,JPStevens,Ford,R,R,JGRoberts,WBush,R,R,2006,1,2,103_111
2239,111,107,51,DHSouter,Bush,R,R,JGRoberts,WBush,R,R,2006,1,2,107_111
2240,111,110,47,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2006,1,2,110_111
